10,,"1,207.00",,,,"1,023.00",,"2,113.00",,,"1,023.00",,,906,,,647,,,450,,,---,,
11,,"2,102.50",,,,573,,"2,102.50",,,"1,023.00",,,906,,,450,,,895.5,,,|,,
12,,"1,207.00",,,,"1,181.00",,"2,113.00",,,"1,181.00",,,906,,,197,,,158,,,---,,
13,,"1,918.00",,,,"1,023.00",,"1,918.00",,,"1,181.00",,,906,,,158,,,711,,,|,,
14,,"2,435.00",,,,0,,"2,435.00",,,"1,220.00",,,327,,,"1,220.00",,,322,,,|,,
15,,"2,113.00",,,,"1,127.00",,"2,435.00",,,"1,127.00",,,322,,,"1,220.00",,,"1,127.00",,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,562.0)   11,562.0",,,,,,,,,,,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
38 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3622,,,,,,,,,,0,,,,0,,,"2,288.00",,,328,,,
2,,4895,,,,,,,,,,0,,,,328,,,"1,807.00",,,390,,,
3,,4576,,,,,,,,,,"1,807.00",,,,328,,,613,,,380,,,
4,,6457,,,,,,,,,,0,,,,718,,,983.5,,,465,,,
5,,4986,,,,,,,,,,983.5,,,,718,,,745,,,465,,,
6,,6357,,,,,,,,,,"1,728.50",,,,718,,,698,,,446,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,328,,"2,440.00",,,328,,,"2,440.00",,,"1,220.00",,,328,,,---,,
2,,"2,288.00",,,,0,,"2,288.00",,,328,,,"2,440.00",,,328,,,"2,288.00",,,|,,
3,,0,,,,718,,"2,440.00",,,718,,,"2,440.00",,,892,,,390,,,---,,
4,,"1,807.00",,,,328,,"1,807.00",,,718,,,"2,440.00",,,390,,,"1,807.00",,,|,,
5,,"2,420.00",,,,328,,"2,420.00",,,718,,,633,,,390,,,613,,,|,,
6,,"1,807.00",,,,708,,"2,420.00",,,708,,,613,,,390,,,380,,,---,,
7,,0,,,,"1,183.00",,"2,440.00",,,"1,183.00",,,"2,440.00",,,502,,,465,,,---,,
8,,983.5,,,,718,,983.5,,,"1,183.00",,,"2,440.00",,,465,,,983.5,,,|,,
9,,"1,728.50",,,,718,,"1,728.50",,,"1,183.00",,,"1,456.50",,,465,,,745,,,|,,
10,,"2,426.50",,,,718,,"2,426.50",,,"1,183.00",,,711.5,,,465,,,698,,,|,,
11,,"1,728.50",,,,"1,164.00",,"2,426.50",,,"1,164.00",,,698,,,465,,,446,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,134.0)   11,134.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
39 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6023,,,,,,,,,,0,,,,0,,,538,,,741,,,*
2,,5725,,,,,,,,,,0,,,,741,,,536,,,448,,,*
3,,4588,,,,,,,,,,538,,,,0,,,536,,,791,,,*
4,,3706,,,,,,,,,,538,,,,791,,,536,,,385,,,*
5,,4055,,,,,,,,,,"1,074.00",,,,0,,,556,,,736.3,,,*
6,,4689,,,,,,,,,,"1,074.00",,,,736.3,,,556,,,434,,,*
7,,4310,,,,,,,,,,"1,630.00",,,,0,,,807,,,558,,,
8,,5777,,,,,,,,,,"1,630.00",,,,558,,,796,,,542,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,538,,,,0,,538,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,538,,,|,,
2,,0,,,,741,,538,,,741,,,538,,,"1,220.00",,,741,,,---,,
3,,0,,,,"1,189.00",,538,,,"1,189.00",,,538,,,479,,,448,,,---,,
4,,536,,,,741,,536,,,"1,189.00",,,538,,,448,,,536,,,|,,
5,,"1,074.00",,,,0,,"1,074.00",,,"1,220.00",,,"1,902.00",,,"1,220.00",,,536,,,|,,
6,,538,,,,791,,"1,074.00",,,791,,,536,,,"1,220.00",,,791,,,---,,
7,,538,,,,"1,176.00",,"1,074.00",,,"1,176.00",,,536,,,429,,,385,,,---,,
8,,"1,630.00",,,,0,,"1,630.00",,,"1,220.00",,,"1,366.00",,,"1,220.00",,,556,,,|,,
9,,"1,074.00",,,,736.3,,"1,630.00",,,736.3,,,556,,,"1,220.00",,,736.3,,,---,,
10,,"1,074.00",,,,"1,170.30",,"1,630.00",,,"1,170.30",,,556,,,483.7,,,434,,,---,,
11,,"2,437.00",,,,0,,"2,437.00",,,"1,220.00",,,810,,,"1,220.00",,,807,,,|,,
12,,"1,630.00",,,,558,,"2,437.00",,,558,,,807,,,"1,220.00",,,558,,,---,,
13,,"1,630.00",,,,"1,100.00",,"2,437.00",,,"1,100.00",,,807,,,662,,,542,,,---,,
14,,"2,426.00",,,,558,,"2,426.00",,,"1,100.00",,,807,,,542,,,796,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,744.0)   10,744.0",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
40 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4040,,,,,,,,,,0,,,,0,,,"2,114.00",,,413.5,,,
2,,4163,,,,,,,,,,0,,,,413.5,,,"1,807.00",,,390,,,
3,,4375,,,,,,,,,,"1,807.00",,,,413.5,,,625,,,380.3,,,
4,,6153,,,,,,,,,,0,,,,803.5,,,564.5,,,413.5,,,
5,,6367,,,,,,,,,,564.5,,,,803.5,,,"1,833.50",,,408,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,413.5,,"2,440.00",,,413.5,,,"2,440.00",,,"1,220.00",,,413.5,,,---,,
2,,"2,114.00",,,,0,,"2,114.00",,,413.5,,,"2,440.00",,,413.5,,,"2,114.00",,,|,,
3,,0,,,,803.5,,"2,440.00",,,803.5,,,"2,440.00",,,806.5,,,390,,,---,,
4,,"1,807.00",,,,413.5,,"1,807.00",,,803.5,,,"2,440.00",,,390,,,"1,807.00",,,|,,
5,,"2,432.00",,,,413.5,,"2,432.00",,,803.5,,,633,,,390,,,625,,,|,,
6,,"1,807.00",,,,793.8,,"2,432.00",,,793.8,,,625,,,390,,,380.3,,,---,,
7,,564.5,,,,803.5,,564.5,,,"1,220.00",,,"2,440.00",,,416.5,,,564.5,,,|,,
8,,0,,,,"1,217.00",,564.5,,,"1,217.00",,,564.5,,,416.5,,,413.5,,,---,,
9,,"2,398.00",,,,803.5,,"2,398.00",,,"1,220.00",,,"1,875.50",,,416.5,,,"1,833.50",,,|,,
10,,564.5,,,,"1,211.50",,"2,398.00",,,"1,211.50",,,"1,833.50",,,416.5,,,408,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,929.5)   9,929.5",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
41 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4056,,,,,,,,,,0,,,,0,,,"1,738.00",,,578,,,
2,,3936,,,,,,,,,,"1,738.00",,,,0,,,435,,,577,,,
3,,5131,,,,,,,,,,"2,173.00",,,,0,,,195,,,461,,,*
4,,4692,,,,,,,,,,0,,,,578,,,"2,291.00",,,557,,,
5,,6881,,,,,,,,,,0,,,,"1,135.00",,,"2,185.00",,,38,,,
6,,7055,,,,,,,,,,0,,,,"1,173.00",,,"2,370.00",,,38,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,578,,"2,440.00",,,578,,,"2,440.00",,,"1,220.00",,,578,,,---,,
2,,"1,738.00",,,,0,,"1,738.00",,,578,,,"2,440.00",,,578,,,"1,738.00",,,|,,
3,,"2,173.00",,,,0,,"2,173.00",,,578,,,702,,,578,,,435,,,|,,
4,,"1,738.00",,,,577,,"2,173.00",,,577,,,435,,,578,,,577,,,---,,
5,,"2,368.00",,,,0,,"2,368.00",,,578,,,267,,,578,,,195,,,|,,
6,,"2,173.00",,,,461,,"2,368.00",,,461,,,195,,,578,,,461,,,---,,
7,,0,,,,"1,135.00",,"2,440.00",,,"1,135.00",,,"2,440.00",,,642,,,557,,,---,,
8,,"2,291.00",,,,578,,"2,291.00",,,"1,135.00",,,"2,440.00",,,557,,,"2,291.00",,,|,,
9,,0,,,,"1,173.00",,"2,440.00",,,"1,173.00",,,"2,440.00",,,85,,,38,,,---,,
10,,"2,185.00",,,,"1,135.00",,"2,185.00",,,"1,173.00",,,"2,440.00",,,38,,,"2,185.00",,,|,,
11,,0,,,,"1,211.00",,"2,440.00",,,"1,211.00",,,"2,440.00",,,47,,,38,,,---,,
12,,"2,370.00",,,,"1,173.00",,"2,370.00",,,"1,211.00",,,"2,440.00",,,38,,,"2,370.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,757.0)   12,757.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
42 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4173,,,,,,,,,,0,,,,0,,,555,,,741,,,*
2,,6750,,,,,,,,,,0,,,,741,,,476,,,476,,,
3,,5505,,,,,,,,,,555,,,,0,,,564.5,,,413.5,,,
4,,4846,,,,,,,,,,555,,,,413.5,,,555,,,796,,,*
5,,3627,,,,,,,,,,"1,119.50",,,,0,,,796,,,555,,,
6,,5082,,,,,,,,,,"1,119.50",,,,555,,,788,,,555,,,
7,,6102,,,,,,,,,,"1,915.50",,,,0,,,521,,,787,,,*
8,,4807,,,,,,,,,,"1,915.50",,,,787,,,472,,,390,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,555,,,,0,,555,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,555,,,|,,
2,,0,,,,741,,555,,,741,,,555,,,"1,220.00",,,741,,,---,,
3,,0,,,,"1,217.00",,555,,,"1,217.00",,,555,,,479,,,476,,,---,,
4,,476,,,,741,,476,,,"1,217.00",,,555,,,476,,,476,,,|,,
5,,"1,119.50",,,,0,,"1,119.50",,,"1,220.00",,,"1,885.00",,,"1,220.00",,,564.5,,,|,,
6,,555,,,,413.5,,"1,119.50",,,413.5,,,564.5,,,"1,220.00",,,413.5,,,---,,
7,,555,,,,"1,209.50",,"1,119.50",,,"1,209.50",,,564.5,,,806.5,,,796,,,---,,
8,,"1,110.00",,,,413.5,,"1,110.00",,,"1,209.50",,,564.5,,,796,,,555,,,|,,
9,,"1,915.50",,,,0,,"1,915.50",,,"1,220.00",,,"1,320.50",,,"1,220.00",,,796,,,|,,
10,,"1,119.50",,,,555,,"1,915.50",,,555,,,796,,,"1,220.00",,,555,,,---,,
11,,"1,119.50",,,,"1,110.00",,"1,915.50",,,"1,110.00",,,796,,,665,,,555,,,---,,
12,,"1,907.50",,,,555,,"1,907.50",,,"1,110.00",,,796,,,555,,,788,,,|,,
13,,"2,436.50",,,,0,,"2,436.50",,,"1,220.00",,,524.5,,,"1,220.00",,,521,,,|,,
14,,"1,915.50",,,,787,,"2,436.50",,,787,,,521,,,"1,220.00",,,787,,,---,,
15,,"1,915.50",,,,"1,177.00",,"2,436.50",,,"1,177.00",,,521,,,433,,,390,,,---,,
16,"2,387.50",787,"2,387.50","1,177.00",521,390,472,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,970.0)   11,970.0",,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
43 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6146,,,,,,,,,,0,,,,0,,,906,,,58,,,
2,,4498,,,,,,,,,,906,,,,0,,,"1,502.00",,,58,,,
3,,5121,,,,,,,,,,0,,,,58,,,"2,296.00",,,450.5,,,
4,,5905,,,,,,,,,,0,,,,508.5,,,"2,214.00",,,463,,,
5,,6150,,,,,,,,,,"2,214.00",,,,508.5,,,192,,,308,,,*
6,,6969,,,,,,,,,,0,,,,971.5,,,656,,,218,,,
7,,4169,,,,,,,,,,656,,,,971.5,,,676,,,216.5,,,
8,,7119,,,,,,,,,,"1,332.00",,,,971.5,,,676,,,216.5,,,
9,,6731,,,,,,,,,,"2,008.00",,,,971.5,,,346,,,176,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,58,,"2,440.00",,,58,,,"2,440.00",,,"1,220.00",,,58,,,---,,
2,,906,,,,0,,906,,,58,,,"2,440.00",,,58,,,906,,,|,,
3,,"2,408.00",,,,0,,"2,408.00",,,58,,,"1,534.00",,,58,,,"1,502.00",,,|,,
4,,0,,,,508.5,,"2,440.00",,,508.5,,,"2,440.00",,,"1,162.00",,,450.5,,,---,,
5,,"2,296.00",,,,58,,"2,296.00",,,508.5,,,"2,440.00",,,450.5,,,"2,296.00",,,|,,
6,,0,,,,971.5,,"2,440.00",,,971.5,,,"2,440.00",,,711.5,,,463,,,---,,
7,,"2,214.00",,,,508.5,,"2,214.00",,,971.5,,,"2,440.00",,,463,,,"2,214.00",,,|,,
8,,"2,406.00",,,,508.5,,"2,406.00",,,971.5,,,226,,,463,,,192,,,|,,
9,,"2,214.00",,,,816.5,,"2,406.00",,,816.5,,,192,,,463,,,308,,,---,,
10,,656,,,,971.5,,656,,,"1,220.00",,,"2,440.00",,,248.5,,,656,,,|,,
11,,0,,,,"1,189.50",,656,,,"1,189.50",,,656,,,248.5,,,218,,,---,,
12,,"1,332.00",,,,971.5,,"1,332.00",,,"1,220.00",,,"1,784.00",,,248.5,,,676,,,|,,
13,,656,,,,"1,188.00",,"1,332.00",,,"1,188.00",,,676,,,248.5,,,216.5,,,---,,
14,,"2,008.00",,,,971.5,,"2,008.00",,,"1,220.00",,,"1,108.00",,,248.5,,,676,,,|,,
15,"1,332.00","1,188.00","2,008.00","1,188.00",676,248.5,216.5,---,,,,,,,,,,,,,,,,,
16,"2,354.00",971.5,"2,354.00","1,220.00",432,248.5,346,|,,,,,,,,,,,,,,,,,
17,"2,008.00","1,147.50","2,354.00","1,147.50",346,248.5,176,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,352.5)   12,352.5",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
44 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5822,,,,,,,,,,0,,,,0,,,958.5,,,578,,,
2,,6860,,,,,,,,,,0,,,,578,,,958.5,,,578,,,
3,,3717,,,,,,,,,,958.5,,,,0,,,808,,,577,,,
4,,5040,,,,,,,,,,958.5,,,,577,,,807,,,558,,,
5,,7458,,,,,,,,,,"1,766.50",,,,0,,,536,,,791,,,*
6,,4969,,,,,,,,,,"1,766.50",,,,791,,,472,,,390,,,
7,,6533,,,,,,,,,,"2,302.50",,,,0,,,130.5,,,798,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,958.5,,,,0,,958.5,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,958.5,,,|,,
2,,0,,,,578,,958.5,,,578,,,958.5,,,"1,220.00",,,578,,,---,,
3,,0,,,,"1,156.00",,958.5,,,"1,156.00",,,958.5,,,642,,,578,,,---,,
4,,"1,766.50",,,,0,,"1,766.50",,,"1,220.00",,,"1,481.50",,,"1,220.00",,,808,,,|,,
5,,958.5,,,,577,,"1,766.50",,,577,,,808,,,"1,220.00",,,577,,,---,,
6,,958.5,,,,"1,135.00",,"1,766.50",,,"1,135.00",,,808,,,643,,,558,,,---,,
7,,"1,765.50",,,,577,,"1,765.50",,,"1,135.00",,,808,,,558,,,807,,,|,,
8,,"2,302.50",,,,0,,"2,302.50",,,"1,220.00",,,673.5,,,"1,220.00",,,536,,,|,,
9,,"1,766.50",,,,791,,"2,302.50",,,791,,,536,,,"1,220.00",,,791,,,---,,
10,,"1,766.50",,,,"1,181.00",,"2,302.50",,,"1,181.00",,,536,,,429,,,390,,,---,,
11,,"2,238.50",,,,791,,"2,238.50",,,"1,181.00",,,536,,,390,,,472,,,|,,
12,,"2,433.00",,,,0,,"2,433.00",,,"1,220.00",,,137.5,,,"1,220.00",,,130.5,,,|,,
13,,"2,302.50",,,,798,,"2,433.00",,,798,,,130.5,,,"1,220.00",,,798,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,563.5)   10,563.5",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
45 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5173,,,,,,,,,,0,,,,0,,,556,,,736.6,,,*
2,,4309,,,,,,,,,,0,,,,736.6,,,476,,,476,,,
3,,6538,,,,,,,,,,556,,,,0,,,596,,,628.5,,,*
4,,6595,,,,,,,,,,556,,,,628.5,,,568,,,578,,,
5,,5481,,,,,,,,,,"1,152.00",,,,0,,,361,,,980,,,*
6,,6413,,,,,,,,,,"1,513.00",,,,0,,,564.5,,,413.5,,,
7,,5274,,,,,,,,,,"1,513.00",,,,413.5,,,555,,,796,,,*
8,,4806,,,,,,,,,,"2,077.50",,,,0,,,362,,,948,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,556,,,,0,,556,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,556,,,|,,
2,,0,,,,736.6,,556,,,736.6,,,556,,,"1,220.00",,,736.6,,,---,,
3,,0,,,,"1,212.60",,556,,,"1,212.60",,,556,,,483.4,,,476,,,---,,
4,,476,,,,736.6,,476,,,"1,212.60",,,556,,,476,,,476,,,|,,
5,,"1,152.00",,,,0,,"1,152.00",,,"1,220.00",,,"1,884.00",,,"1,220.00",,,596,,,|,,
6,,556,,,,628.5,,"1,152.00",,,628.5,,,596,,,"1,220.00",,,628.5,,,---,,
7,,556,,,,"1,206.50",,"1,152.00",,,"1,206.50",,,596,,,591.5,,,578,,,---,,
8,,"1,124.00",,,,628.5,,"1,124.00",,,"1,206.50",,,596,,,578,,,568,,,|,,
9,,"1,513.00",,,,0,,"1,513.00",,,"1,220.00",,,"1,288.00",,,"1,220.00",,,361,,,|,,
10,,"1,152.00",,,,980,,"1,513.00",,,980,,,361,,,"1,220.00",,,980,,,---,,
11,,"2,077.50",,,,0,,"2,077.50",,,"1,220.00",,,927,,,"1,220.00",,,564.5,,,|,,
12,,"1,513.00",,,,413.5,,"2,077.50",,,413.5,,,564.5,,,"1,220.00",,,413.5,,,---,,
13,,"1,513.00",,,,"1,209.50",,"2,077.50",,,"1,209.50",,,564.5,,,806.5,,,796,,,---,,
14,,"2,068.00",,,,413.5,,"2,068.00",,,"1,209.50",,,564.5,,,796,,,555,,,|,,
15,,"2,439.50",,,,0,,"2,439.50",,,"1,220.00",,,362.5,,,"1,220.00",,,362,,,|,,
16,"2,077.50",948,"2,439.50",948,362,"1,220.00",948,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,106.0)   12,106.0",,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
46 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5952,,,,,,,,,,0,,,,0,,,796,,,542,,,
2,,6074,,,,,,,,,,0,,,,542,,,791,,,536,,,
3,,4568,,,,,,,,,,796,,,,0,,,817,,,577,,,
4,,7422,,,,,,,,,,796,,,,577,,,816,,,558,,,
5,,7322,,,,,,,,,,"1,613.00",,,,0,,,795,,,467,,,
6,,3799,,,,,,,,,,"1,613.00",,,,467,,,752,,,427,,,
7,,6592,,,,,,,,,,"1,613.00",,,,894,,,746,,,302.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,796,,,,0,,796,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,796,,,|,,
2,,0,,,,542,,796,,,542,,,796,,,"1,220.00",,,542,,,---,,
3,,0,,,,"1,078.00",,796,,,"1,078.00",,,796,,,678,,,536,,,---,,
4,,791,,,,542,,791,,,"1,078.00",,,796,,,536,,,791,,,|,,
5,,"1,613.00",,,,0,,"1,613.00",,,"1,220.00",,,"1,644.00",,,"1,220.00",,,817,,,|,,
6,,796,,,,577,,"1,613.00",,,577,,,817,,,"1,220.00",,,577,,,---,,
7,,796,,,,"1,135.00",,"1,613.00",,,"1,135.00",,,817,,,643,,,558,,,---,,
8,,"1,612.00",,,,577,,"1,612.00",,,"1,135.00",,,817,,,558,,,816,,,|,,
9,,"2,408.00",,,,0,,"2,408.00",,,"1,220.00",,,827,,,"1,220.00",,,795,,,|,,
10,,"1,613.00",,,,467,,"2,408.00",,,467,,,795,,,"1,220.00",,,467,,,---,,
11,,"1,613.00",,,,894,,"2,408.00",,,894,,,795,,,753,,,427,,,---,,
12,,"2,365.00",,,,467,,"2,365.00",,,894,,,795,,,427,,,752,,,|,,
13,,"1,613.00",,,,"1,196.50",,"2,408.00",,,"1,196.50",,,795,,,326,,,302.5,,,---,,
14,,"2,359.00",,,,894,,"2,359.00",,,"1,196.50",,,795,,,302.5,,,746,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,094.5)   11,094.5",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
47 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5205,,,,,,,,,,0,,,,0,,,907,,,536,,,
2,,4861,,,,,,,,,,0,,,,536,,,905,,,554,,,
3,,4929,,,,,,,,,,907,,,,0,,,886,,,573,,,
4,,6352,,,,,,,,,,907,,,,573,,,882,,,556,,,
5,,3718,,,,,,,,,,"1,793.00",,,,0,,,611,,,288,,,
6,,7312,,,,,,,,,,"1,793.00",,,,288,,,558,,,928,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
